N	L	T	lambda0	lambda1	lambda2	K	h	b	Cost_PL_S	s0_PL_S	S0_PL_S	s1_PL_S	S1_PL_S	s2_PL_S	S2_PL_S	s3_PL_S	S3_PL_S	s4_PL_S	S4_PL_S	s5_PL_S	S5_PL_S	s6_PL_S	S6_PL_S	s7_PL_S	S7_PL_S	s8_PL_S	S8_PL_S	s9_PL_S	S9_PL_S	s10_PL_S	S10_PL_S	s11_PL_S	S11_PL_S	s12_PL_S	S12_PL_S	s13_PL_S	S13_PL_S	s14_PL_S	S14_PL_S	s15_PL_S	S15_PL_S	s16_PL_S	S16_PL_S	s17_PL_S	S17_PL_S	s18_PL_S	S18_PL_S	s19_PL_S	S19_PL_S	s20_PL_S	S20_PL_S
12	0	2	2	1	3	50	3	29	8	384.5269107	1	13	0	13	-1	13	-2	13	-3	13	-4	13	-5	13	-6	13	-7	13	-8	13	-9	13	-10	13	-11	13	-12	13	-13	13	-14	13	-15	13	-16	13	-17	13	-18	13	-19	13	
12	0	2	2	1	3	50	5	9	8	382.9136557	-2	6	-3	6	-4	6	-5	6	-6	6	-7	6	-8	6	-9	6	-10	6	-11	6	-12	6	-13	6	-14	6	-15	6	-16	6	-17	6	-18	6	-19	6	-20	6	-21	6	-22	6	
12	0	2	2	1	3	50	5	19	8	437.8437602	0	7	-1	7	-2	7	-3	7	-4	7	-5	7	-6	7	-7	7	-8	7	-9	7	-10	7	-11	7	-12	7	-13	7	-14	7	-15	7	-16	7	-17	7	-18	7	-19	7	-20	7	
12	0	2	2	1	3	50	5	29	8	456.3655078	0	7	-1	7	-2	7	-3	7	-4	7	-5	7	-6	7	-7	7	-8	7	-9	7	-10	7	-11	7	-12	7	-13	7	-14	7	-15	7	-16	7	-17	7	-18	7	-19	7	-20	7	
12	0	2	2	1	3	100	1	9	8	344.1695982	-1	30	-2	30	-3	30	-4	30	-5	30	-6	30	-7	30	-8	30	-9	30	-10	30	-11	30	-12	30	-13	30	-14	30	-15	30	-16	30	-17	30	-18	30	-19	30	-20	30	-21	30	
12	0	2	2	1	3	100	1	19	8	367.5996278	0	32	-1	32	-2	32	-3	32	-4	32	-5	32	-6	32	-7	32	-8	32	-9	32	-10	32	-11	32	-12	32	-13	32	-14	32	-15	32	-16	32	-17	32	-18	32	-19	32	-20	32	
12	0	2	2	1	3	100	1	29	8	374.152358	1	33	0	33	-1	33	-2	33	-3	33	-4	33	-5	33	-6	33	-7	33	-8	33	-9	33	-10	33	-11	33	-12	33	-13	33	-14	33	-15	33	-16	33	-17	33	-18	33	-19	33	
12	0	2	2	1	3	100	3	9	8	491.7547381	-3	16	-4	16	-5	16	-6	16	-7	16	-8	16	-9	16	-10	16	-11	16	-12	16	-13	16	-14	16	-15	16	-16	16	-17	16	-18	16	-19	16	-20	16	-21	16	-22	16	-23	16	
12	0	2	2	1	3	100	3	19	8	545.2517055	-1	17	-2	17	-3	17	-4	17	-5	17	-6	17	-7	17	-8	17	-9	17	-10	17	-11	17	-12	17	-13	17	-14	17	-15	17	-16	17	-17	17	-18	17	-19	17	-20	17	-21	17	
12	0	2	2	1	3	100	3	29	8	566.8271006	0	18	-1	18	-2	18	-3	18	-4	18	-5	18	-6	18	-7	18	-8	18	-9	18	-10	18	-11	18	-12	18	-13	18	-14	18	-15	18	-16	18	-17	18	-18	18	-19	18	-20	18	
12	0	2	2	1	3	100	5	9	8	568.4057855	-4	13	-5	13	-6	13	-7	13	-8	13	-9	13	-10	13	-11	13	-12	13	-13	13	-14	13	-15	13	-16	13	-17	13	-18	13	-19	13	-20	13	-21	13	-22	13	-23	13	-24	13	
12	0	2	2	1	3	100	5	19	8	644.909401	-1	14	-2	14	-3	14	-4	14	-5	14	-6	14	-7	14	-8	14	-9	14	-10	14	-11	14	-12	14	-13	14	-14	14	-15	14	-16	14	-17	14	-18	14	-19	14	-20	14	-21	14	
12	0	2	2	1	3	100	5	29	8	684.4061267	0	14	-1	14	-2	14	-3	14	-4	14	-5	14	-6	14	-7	14	-8	14	-9	14	-10	14	-11	14	-12	14	-13	14	-14	14	-15	14	-16	14	-17	14	-18	14	-19	14	-20	14	
12	0	2	2	1	3	200	1	9	8	505.0422478	-5	30	-6	30	-7	30	-8	30	-9	30	-10	30	-11	30	-12	30	-13	30	-14	30	-15	30	-16	30	-17	30	-18	30	-19	30	-20	30	-21	30	-22	30	-23	30	-24	30	-25	30	
12	0	2	2	1	3	200	1	19	8	564.4465168	-1	33	-2	33	-3	33	-4	33	-5	33	-6	33	-7	33	-8	33	-9	33	-10	33	-11	33	-12	33	-13	33	-14	33	-15	33	-16	33	-17	33	-18	33	-19	33	-20	33	-21	33	
